Order ID,Customer ID,Product ID,Date ID,Ship ID,Sales,Quantity,Discount,Profit
CA-2016-005607,FM-14215,FUR-CH-10002880,20160920,20160925,98.392,1,0.2,-11.0691
CA-2017-005618,DV-13045,FUR-FU-10001591,20170630,20170704,19.52,2,0.2,5.368
US-2016-005622,SC-20695,FUR-CH-10004218,20160925,20160930,201.96,2,0,50.49
US-2016-005623,SC-20695,FUR-FU-10000755,20160925,20160930,68.64,11,0,17.16
CA-2014-005626,PP-18955,FUR-FU-10001706,20140929,20141001,6.16,2,0,2.9568
CA-2014-005627,PP-18955,FUR-TA-10002958,20140929,20141001,2348.82,9,0,399.2994
CA-2017-005629,DR-12880,FUR-CH-10001545,20170626,20170701,273.552,3,0.2,-13.6776
US-2016-005630,RB-19465,FUR-TA-10002530,20160821,20160823,815.292,9,0.4,-339.705
CA-2014-005632,NF-18385,FUR-TA-10003715,20140211,20140215,1256.22,6,0,75.3732
CA-2017-005638,ML-18040,FUR-FU-10004245,20170326,20170402,60.84,3,0,23.1192
CA-2014-005639,GM-14440,FUR-CH-10004287,20141221,20141227,1325.76,6,0.2,149.148
CA-2014-005640,GM-14440,FUR-CH-10000595,20141221,20141227,572.16,3,0.2,35.76
CA-2016-005643,DB-12910,FUR-FU-10003274,20160401,20160405,7.04,4,0,3.0976
CA-2017-005646,HM-14860,FUR-FU-10004018,20170414,20170419,74.45,5,0,20.1015
CA-2015-005647,AG-10495,FUR-FU-10001473,20150104,20150109,192.22,14,0,69.1992
CA-2017-005652,AJ-10795,FUR-BO-10002613,20170717,20170719,1194.165,5,0.15,210.735
CA-2016-005659,AH-10120,FUR-TA-10002530,20161218,20161221,377.45,5,0.5,-264.215
CA-2016-005662,CL-12700,FUR-FU-10002671,20160924,20161001,21.44,2,0.2,7.504
CA-2015-005671,TG-21640,FUR-FU-10003192,20150609,20150611,355.36,4,0,92.3936
CA-2014-005678,ZC-21910,FUR-FU-10000193,20141229,20150105,38.976,3,0.6,-50.6688
CA-2014-005688,CK-12205,FUR-FU-10003623,20140728,20140728,129.888,6,0.2,12.9888
CA-2015-005690,RB-19705,FUR-CH-10002044,20151226,20151231,275.058,3,0.3,-90.3762
US-2015-005695,KM-16225,FUR-CH-10000785,20151210,20151216,542.94,3,0,141.1644
CA-2016-005696,AH-10465,FUR-TA-10001676,20160505,20160507,71.088,2,0.2,-1.7772
US-2014-005704,SS-20875,FUR-TA-10002645,20141214,20141221,136.53,1,0.4,-52.3365
US-2015-005708,NW-18400,FUR-FU-10001095,20150508,20150515,79.44,3,0,30.1872
US-2015-005710,NW-18400,FUR-CH-10002647,20150508,20150515,127.764,2,0.1,21.294
CA-2017-005731,JP-15520,FUR-BO-10003159,20171208,20171213,459.92,4,0,41.3928
CA-2017-005733,DR-12880,FUR-BO-10002598,20170629,20170702,638.82,9,0,185.2578
CA-2017-005735,DR-12880,FUR-FU-10003976,20170629,20170702,25.16,2,0,8.5544
CA-2014-005738,MV-17485,FUR-FU-10003194,20140120,20140125,19.3,2,0,5.79
US-2017-005741,DH-13075,FUR-FU-10001095,20170328,20170331,26.48,1,0,10.0624
US-2017-005746,DH-13075,FUR-FU-10003829,20170328,20170331,21.56,7,0,6.8992
CA-2014-005751,SS-20410,FUR-TA-10001539,20140530,20140605,355.455,3,0.5,-184.8366
CA-2016-005754,LC-17050,FUR-CH-10000015,20160203,20160210,866.4,4,0,225.264
CA-2015-005758,BW-11065,FUR-FU-10004270,20150811,20150816,46.152,3,0.2,12.1149
CA-2017-005763,JM-16195,FUR-FU-10001473,20170812,20170815,54.92,4,0,19.7712
CA-2015-005764,FH-14365,FUR-CH-10004983,20151103,20151105,1448.82,10,0.1,209.274
CA-2015-005771,SC-20440,FUR-FU-10000010,20150924,20150928,14.91,3,0,4.6221
CA-2016-005775,BP-11290,FUR-CH-10001545,20160412,20160416,638.288,7,0.2,-31.9144
CA-2014-005780,AP-10915,FUR-CH-10000988,20141111,20141118,112.648,1,0.2,11.2648
CA-2017-005785,JK-16090,FUR-BO-10001972,20171002,20171008,217.764,6,0.7,-384.7164
CA-2017-005789,MG-18205,FUR-FU-10003829,20170410,20170414,12.32,5,0.2,1.848
CA-2017-005792,PG-18820,FUR-CH-10002961,20170929,20171002,72.784,1,0.2,0
CA-2017-005794,PG-18820,FUR-FU-10004848,20170929,20171002,51.75,1,0,15.525
CA-2014-005797,LD-17005,FUR-FU-10000521,20140929,20141003,117.36,4,0,36.3816
CA-2014-005800,CR-12730,FUR-CH-10004495,20140820,20140825,421.372,2,0.3,-6.0196
CA-2017-005806,KE-16420,FUR-BO-10003441,20171113,20171119,205.9992,3,0.32,-27.2646
CA-2016-005810,KB-16240,FUR-FU-10000723,20160206,20160211,132.224,4,0.2,-18.1808
US-2015-005812,JD-16150,FUR-FU-10000747,20150322,20150326,91.96,2,0,15.6332
CA-2017-005823,CS-12175,FUR-TA-10001520,20170512,20170518,285.48,5,0.2,-10.7055
CA-2017-005827,KB-16405,FUR-CH-10004626,20170903,20170906,90.801,1,0.1,14.1246
CA-2017-005828,KB-16405,FUR-CH-10004860,20170903,20170906,181.764,2,0.1,-8.0784
CA-2016-005830,MM-17920,FUR-TA-10004575,20161203,20161207,581.96,2,0,104.7528
CA-2016-005831,MM-17920,FUR-CH-10004754,20161203,20161207,29.98,1,0,8.0946
CA-2016-005834,BP-11290,FUR-CH-10002961,20160721,20160726,363.92,5,0.2,0
CA-2015-005841,MG-17875,FUR-FU-10002554,20150922,20150926,47.98,2,0,11.0354
CA-2015-005844,BS-11665,FUR-FU-10002813,20151117,20151121,80.96,4,0,29.1456
CA-2015-005847,BS-11665,FUR-CH-10001708,20151117,20151121,225.568,2,0.2,2.8196
CA-2015-005848,BS-11665,FUR-FU-10001591,20151117,20151121,36.6,3,0,15.372
CA-2015-005853,PO-19180,FUR-FU-10004351,20151110,20151114,29.22,3,0,12.8568
CA-2015-005858,AH-10690,FUR-FU-10002364,20150805,20150811,14.76,5,0.6,-11.439
US-2017-005859,JK-15730,FUR-BO-10004218,20170903,20170907,239.666,2,0.15,14.098
CA-2015-005860,MS-17530,FUR-TA-10002530,20151101,20151108,301.96,2,0,45.294
US-2014-005867,RS-19420,FUR-CH-10002335,20140805,20140807,1133.35,5,0,294.671
CA-2016-005870,MA-17995,FUR-CH-10001215,20161107,20161112,1603.136,4,0.2,100.196
CA-2016-005871,EB-13705,FUR-TA-10001771,20160614,20160614,1293.488,7,0.2,80.843
CA-2016-005872,RD-19900,FUR-FU-10004006,20160924,20160928,127.95,3,0,21.7515
CA-2016-005881,JW-15220,FUR-CH-10001215,20160918,20160922,801.568,2,0.2,50.098
CA-2016-005883,JW-15220,FUR-CH-10002880,20160918,20160922,885.528,9,0.2,-99.6219
CA-2016-005884,EH-13765,FUR-FU-10004712,20160313,20160315,28.28,2,0,7.3528
CA-2016-005898,ZD-21925,FUR-FU-10003799,20160403,20160409,71.12,4,0,22.0472
CA-2016-005902,PC-18745,FUR-FU-10001889,20161127,20161202,31.56,3,0,10.4148
US-2016-005910,KD-16495,FUR-FU-10003026,20161202,20161207,14.52,3,0,5.6628
US-2015-005916,PF-19120,FUR-CH-10001973,20150917,20150923,199.764,2,0.1,8.8784
US-2015-005918,PF-19120,FUR-BO-10004834,20150917,20150923,4228.704,6,0.2,158.5764
US-2015-005919,PF-19120,FUR-BO-10002213,20150917,20150923,2003.92,5,0.2,-25.049
CA-2016-005924,DK-13225,FUR-TA-10002958,20161126,20161130,313.176,2,0.4,-120.0508
US-2014-005927,RA-19885,FUR-TA-10001086,20140408,20140412,1215.92,8,0,316.1392
CA-2014-005929,DB-13555,FUR-FU-10002107,20141011,20141015,8.92,4,0,3.9248
US-2017-005930,RL-19615,FUR-BO-10001519,20170707,20170709,87.21,3,0.5,-45.3492
CA-2016-005936,RB-19465,FUR-FU-10000221,20160704,20160704,25.4,5,0,8.636
CA-2014-005944,JM-15265,FUR-FU-10000771,20140825,20140829,6.28,1,0,2.6376
CA-2014-005955,TS-21430,FUR-FU-10000409,20141111,20141115,23.968,2,0.2,7.7896
CA-2014-005956,TS-21430,FUR-BO-10002545,20141111,20141115,521.96,4,0.5,-250.5408
CA-2016-005960,DK-13225,FUR-CH-10003746,20160312,20160315,770.352,3,0.2,77.0352
CA-2017-005961,ML-17395,FUR-FU-10003142,20170209,20170214,21.12,4,0,6.5472
CA-2014-005972,CC-12145,FUR-FU-10003577,20140720,20140722,43.02,3,0,15.4872
CA-2017-005973,BD-11770,FUR-BO-10001811,20170206,20170211,240.784,1,0.2,30.098
CA-2014-005979,RB-19465,FUR-TA-10001039,20140907,20140913,429.9,5,0,111.774
CA-2014-005981,RB-19465,FUR-CH-10004698,20140907,20140913,161.96,2,0,45.3488
CA-2016-005985,JS-16030,FUR-FU-10001185,20160719,20160725,185.58,6,0,76.0878
CA-2016-005990,JS-16030,FUR-BO-10003546,20160719,20160725,504.9,5,0,126.225
US-2017-005993,ES-14020,FUR-CH-10003396,20170915,20170921,184.752,3,0.2,-20.7846
CA-2016-005996,NS-18640,FUR-CH-10003298,20161211,20161211,458.43,5,0.3,-137.529
CA-2016-005998,NS-18640,FUR-TA-10003008,20161211,20161211,328.59,3,0.4,-147.8655
US-2014-005999,SH-19975,FUR-CH-10001708,20141210,20141214,338.352,3,0.2,4.2294
CA-2014-006002,RF-19345,FUR-FU-10002553,20141213,20141217,87.96,3,0.2,7.6965
CA-2017-006005,AG-10390,FUR-FU-10002597,20170907,20170911,19.76,4,0,8.2992
CA-2015-006006,SW-20245,FUR-CH-10003535,20151102,20151107,109.764,2,0.1,8.5372
CA-2017-006008,GB-14530,FUR-FU-10004006,20170401,20170403,127.95,3,0,21.7515
CA-2014-006016,AY-10555,FUR-FU-10000747,20140406,20140412,91.96,2,0,15.6332
CA-2014-006017,AY-10555,FUR-FU-10001918,20140406,20140412,33.11,7,0,12.9129
US-2017-006031,AH-10585,FUR-CH-10000155,20170706,20170706,239.24,1,0.2,23.924
CA-2016-006032,SS-20140,FUR-FU-10003142,20161225,20170101,21.12,4,0,6.5472
CA-2015-006034,PP-18955,FUR-FU-10002963,20151214,20151218,15.24,3,0,5.1816
CA-2016-006037,AA-10645,FUR-FU-10003347,20160904,20160908,42.6,3,0,16.614
CA-2016-006043,TB-21520,FUR-FU-10002088,20160204,20160208,14.368,2,0.2,3.9512
CA-2017-006044,AH-10075,FUR-CH-10001482,20170519,20170524,314.352,3,0.2,-35.3646
CA-2015-006046,CP-12085,FUR-FU-10002937,20150903,20150908,238.152,3,0.2,89.307
CA-2016-006047,BF-11215,FUR-TA-10001771,20160609,20160616,692.94,3,0,173.235
CA-2016-006054,JS-15940,FUR-FU-10004963,20160923,20160926,28,4,0.2,7.7
CA-2017-006068,CC-12430,FUR-CH-10000225,20170520,20170524,518.272,8,0.2,-97.176
CA-2017-006069,CC-12430,FUR-FU-10002191,20170520,20170524,6.98,1,0,3.3504
CA-2016-006080,PG-18820,FUR-FU-10004864,20160901,20160907,191.82,3,0,61.3824
US-2014-006082,TB-21595,FUR-FU-10002396,20140218,20140218,25.16,5,0.6,-11.322
CA-2015-006088,EH-13945,FUR-FU-10004351,20151214,20151218,29.22,3,0,12.8568
CA-2017-006091,SV-20365,FUR-CH-10003846,20170920,20170926,272.646,3,0.1,18.1764
CA-2017-006097,SV-20365,FUR-CH-10003061,20170920,20170926,80.991,1,0.1,8.0991
CA-2017-006100,SV-20365,FUR-CH-10004086,20170920,20170926,2888.127,11,0.1,609.7157
CA-2017-006102,SV-20365,FUR-CH-10001215,20170920,20170926,2254.41,5,0.1,375.735
US-2017-006105,Dp-13240,FUR-TA-10002356,20170822,20170824,314.532,2,0.4,-83.8752
CA-2016-006111,SP-20920,FUR-CH-10004495,20161112,20161116,1474.802,7,0.3,-21.0686
CA-2016-006114,SP-20920,FUR-CH-10000454,20161112,20161116,1537.074,9,0.3,0
CA-2016-006115,SP-20920,FUR-CH-10003746,20161112,20161116,449.372,2,0.3,-12.8392
CA-2017-006121,JR-16210,FUR-FU-10004864,20170919,20170925,409.216,8,0.2,61.3824
CA-2017-006122,JR-16210,FUR-BO-10001972,20170919,20170925,72.588,2,0.7,-128.2388
CA-2016-006128,EH-13990,FUR-CH-10003817,20160331,20160406,327.996,6,0.1,54.666
CA-2014-006132,TB-21190,FUR-CH-10004477,20141227,20141231,767.214,14,0.1,161.9674
CA-2016-006134,AO-10810,FUR-TA-10004152,20160816,20160819,161.28,2,0.2,12.096
CA-2014-006139,GA-14725,FUR-BO-10001337,20140330,20140404,205.666,2,0.15,-12.098
CA-2017-006150,JG-15310,FUR-CH-10003968,20171228,20171231,340.704,6,0.2,-34.0704
US-2016-006151,RM-19375,FUR-BO-10001608,20160408,20160411,354.9,5,0,88.725
CA-2014-006152,EK-13795,FUR-BO-10004218,20140318,20140321,1198.33,10,0.15,70.49
CA-2017-006154,CV-12805,FUR-FU-10001876,20170420,20170423,51.968,2,0.2,10.3936
CA-2017-006157,CV-12805,FUR-FU-10004671,20170420,20170423,42.408,3,0.2,9.5418
CA-2014-006165,MC-17605,FUR-FU-10003981,20140319,20140321,4.992,3,0.2,1.3728
CA-2014-006166,MC-17605,FUR-FU-10002508,20140319,20140321,20.016,3,0.2,5.5044
CA-2015-006176,GB-14575,FUR-CH-10000309,20150921,20150926,1690.04,4,0,422.51
CA-2016-006185,DB-13270,FUR-CH-10004218,20161211,20161213,403.92,5,0.2,25.245
CA-2016-006191,JM-15535,FUR-FU-10003192,20161224,20161228,799.56,9,0,207.8856
CA-2016-006203,PK-19075,FUR-CH-10001708,20161216,20161223,563.92,5,0.2,7.049
CA-2017-006205,MG-17650,FUR-FU-10002885,20171201,20171203,7.712,2,0.2,1.7352
CA-2016-006208,CM-12445,FUR-CH-10002372,20161020,20161024,56.686,1,0.3,-14.5764
CA-2017-006212,YS-21880,FUR-FU-10001475,20170818,20170825,65.94,3,0,22.4196
CA-2015-006216,MC-17425,FUR-FU-10000087,20151128,20151203,68.16,3,0,27.9456
CA-2017-006223,DK-12985,FUR-FU-10000087,20171223,20171227,72.704,4,0.2,19.0848
CA-2015-006226,JF-15490,FUR-BO-10003660,20151005,20151009,66.294,1,0.7,-103.8606
CA-2015-006227,JF-15490,FUR-CH-10000422,20151005,20151009,291.168,4,0.2,-14.5584
US-2017-006232,JF-15415,FUR-CH-10003199,20170911,20170911,177.568,2,0.2,8.8784
CA-2015-006239,HA-14905,FUR-FU-10004597,20151212,20151216,166.5,3,0,21.645
CA-2017-006242,LO-17170,FUR-FU-10001185,20170528,20170531,247.44,8,0,101.4504
CA-2015-006246,KB-16405,FUR-FU-10002364,20151120,20151125,22.14,3,0,6.4206
CA-2017-006249,ML-17410,FUR-FU-10003981,20170529,20170604,6.24,3,0,2.6208
CA-2015-006255,VW-21775,FUR-FU-10001731,20150908,20150914,21.36,8,0,8.1168
CA-2017-006271,BB-11545,FUR-CH-10004983,20171202,20171206,1159.056,9,0.2,43.4646
US-2016-006274,DK-13375,FUR-FU-10001847,20160717,20160722,12.42,3,0,4.4712
US-2016-006276,DK-13375,FUR-FU-10004164,20160717,20160722,24.75,5,0,10.89
CA-2015-006282,JK-15205,FUR-FU-10002874,20151120,20151126,63.824,2,0.2,9.5736
CA-2016-006285,EH-13765,FUR-CH-10000988,20160924,20160928,563.24,5,0.2,56.324
CA-2016-006286,VW-21775,FUR-TA-10003238,20161021,20161026,661.176,2,0.4,-231.4116
CA-2014-006288,EB-13705,FUR-TA-10003715,20140708,20140712,502.488,3,0.2,-87.9354
US-2015-006290,NF-18595,FUR-CH-10004063,20150313,20150318,915.136,4,0.2,102.9528
US-2015-006291,NF-18595,FUR-FU-10001979,20150313,20150318,327.76,8,0,91.7728
CA-2017-006292,ME-17725,FUR-CH-10001854,20171202,20171205,701.96,2,0,168.4704
CA-2017-006300,MZ-17335,FUR-FU-10003489,20171130,20171203,25.83,3,0,9.5571
CA-2016-006307,TP-21565,FUR-CH-10003298,20161104,20161106,104.784,1,0.2,-14.4078
CA-2016-006309,TP-21565,FUR-CH-10000229,20161104,20161106,650.352,3,0.2,-97.5528
CA-2014-006312,LW-17125,FUR-FU-10004006,20140911,20140916,127.95,3,0,21.7515
CA-2014-006328,XP-21865,FUR-FU-10002918,20140120,20140126,272.94,3,0,30.0234
CA-2014-006333,XP-21865,FUR-FU-10002268,20140120,20140126,14.73,3,0,4.8609
CA-2016-006337,BG-11740,FUR-FU-10000672,20160830,20160906,47.04,4,0,15.9936
CA-2017-006340,TS-21370,FUR-CH-10002880,20171005,20171009,221.382,2,0.1,2.4598
CA-2017-006351,AG-10900,FUR-FU-10004622,20170903,20170908,108.4,5,0.6,-105.69
CA-2016-006370,TP-21565,FUR-FU-10001756,20161003,20161007,38.08,5,0.6,-29.512
CA-2016-006371,JK-16120,FUR-BO-10002598,20161121,20161121,113.568,2,0.2,12.7764
CA-2017-006372,CC-12430,FUR-FU-10001934,20171003,20171005,83.92,4,0,21.8192
CA-2014-006375,LA-16780,FUR-CH-10001394,20140429,20140503,561.584,2,0.2,70.198
US-2016-006378,BP-11230,FUR-FU-10002364,20161215,20161222,14.76,2,0,4.2804
CA-2016-006382,TB-21595,FUR-BO-10004015,20160329,20160402,299.975,5,0.5,-167.986
CA-2016-006395,PK-19075,FUR-FU-10002937,20161214,20161219,396.92,4,0,198.46
CA-2017-006402,BD-11725,FUR-BO-10000330,20170530,20170531,241.96,2,0,33.8744
CA-2017-006404,BD-11725,FUR-FU-10001731,20170530,20170531,8.01,3,0,3.0438
CA-2017-006406,BW-11110,FUR-CH-10002331,20170831,20170902,569.568,2,0.2,7.1196
CA-2017-006408,GT-14710,FUR-CH-10003981,20170514,20170515,899.43,5,0.3,-12.849
CA-2016-006420,HW-14935,FUR-CH-10002084,20161031,20161105,368.97,3,0,81.1734
CA-2015-006424,RD-19660,FUR-CH-10003956,20151024,20151027,454.272,8,0.2,-73.8192
CA-2014-006431,SH-20395,FUR-TA-10001768,20141103,20141107,945.036,6,0.4,-299.2614
CA-2014-006433,SH-20395,FUR-FU-10001468,20141103,20141107,410.352,3,0.2,-51.294
US-2017-006436,JG-15160,FUR-FU-10004963,20170527,20170529,35,4,0,14.7
US-2017-006439,LC-16885,FUR-TA-10000577,20171214,20171219,974.988,4,0.3,-97.4988
CA-2014-006440,CC-12220,FUR-CH-10003298,20141004,20141006,589.41,5,0.1,-6.549
CA-2016-006445,BW-11110,FUR-FU-10003535,20161013,20161020,82.26,3,0,33.7266
US-2017-006447,TT-21460,FUR-FU-10004848,20170304,20170306,103.5,5,0.6,-77.625
CA-2017-006456,EC-14050,FUR-FU-10003142,20170731,20170803,36.96,7,0,11.4576
US-2017-006463,AJ-10780,FUR-CH-10003298,20170514,20170517,261.96,2,0,23.5764
US-2016-006465,AS-10630,FUR-FU-10004586,20160922,20160928,13.28,2,0,6.3744
CA-2016-006470,DB-13270,FUR-FU-10004864,20161202,20161208,72.42,6,0,23.8986
CA-2014-006475,BS-11590,FUR-BO-10003433,20140114,20140115,61.96,4,0.5,-53.2856
CA-2017-006482,NR-18550,FUR-BO-10002824,20170603,20170610,241.568,2,0.2,0
CA-2017-006484,KN-16390,FUR-TA-10001932,20170603,20170609,384.768,2,0.4,-115.4304
CA-2014-006491,MF-18250,FUR-FU-10000222,20140915,20140919,103.936,4,0.2,16.8896
CA-2016-006492,FA-14230,FUR-BO-10004695,20161120,20161125,289.568,2,0.2,10.8588
CA-2015-006498,SS-20515,FUR-FU-10001487,20150724,20150728,20.94,3,0,6.0726
US-2016-006508,SP-20545,FUR-FU-10004071,20161009,20161011,332.832,4,0.2,-24.9624
US-2017-006516,RD-19480,FUR-CH-10002961,20170915,20170919,218.352,3,0.2,0
US-2017-006517,RD-19480,FUR-FU-10001488,20170915,20170919,529.9,5,0,105.98
CA-2017-006522,AR-10540,FUR-CH-10004626,20170116,20170118,302.67,3,0,72.6408
CA-2014-006536,GT-14710,FUR-BO-10002213,20141117,20141122,4007.84,10,0.2,-50.098
CA-2014-006537,FH-14365,FUR-TA-10003008,20141020,20141023,328.59,3,0.4,-147.8655
CA-2015-006540,HK-14890,FUR-CH-10002439,20151025,20151030,291.1,5,0,75.686
US-2017-006542,CC-12220,FUR-FU-10003394,20171116,20171119,139.92,2,0,23.7864
CA-2014-006548,VF-21715,FUR-CH-10000863,20140301,20140305,634.116,6,0.3,-172.1172
US-2015-006550,GH-14410,FUR-CH-10002304,20150730,20150801,155.88,6,0,38.97
CA-2015-006551,JH-16180,FUR-CH-10000422,20151101,20151103,327.564,4,0.1,21.8376
CA-2015-006559,EB-13750,FUR-CH-10004997,20150605,20150610,1522.638,9,0.1,169.182
CA-2014-006564,CT-11995,FUR-TA-10003469,20140507,20140512,194.25,2,0.3,-38.85
CA-2014-006566,CT-11995,FUR-CH-10004675,20140507,20140512,872.32,4,0,244.2496
CA-2014-006570,KM-16720,FUR-CH-10002602,20140418,20140422,317.058,3,0.3,-18.1176
CA-2017-006577,EJ-13720,FUR-CH-10003968,20170303,20170308,170.352,3,0.2,-17.0352
CA-2016-006582,MS-17530,FUR-FU-10003095,20161022,20161022,101.94,3,0,30.582
CA-2017-006586,AM-10705,FUR-FU-10003274,20170721,20170727,8.8,5,0,3.872
CA-2017-006588,AM-10705,FUR-BO-10003441,20170721,20170727,302.94,3,0,69.6762
CA-2014-006600,ON-18715,FUR-FU-10003849,20141202,20141207,60.72,3,0,23.6808
CA-2014-006602,ON-18715,FUR-CH-10004754,20141202,20141207,239.84,8,0,64.7568
CA-2016-006608,SV-20785,FUR-CH-10004860,20160526,20160531,484.704,6,0.2,-84.8232
CA-2015-006612,JK-16090,FUR-CH-10001891,20150421,20150428,191.96,2,0,51.8292
CA-2015-006615,JK-16090,FUR-FU-10003394,20150421,20150428,209.88,3,0,35.6796
CA-2016-006616,MV-18190,FUR-BO-10004218,20160617,20160619,239.666,2,0.15,14.098
US-2017-006622,CP-12085,FUR-BO-10001608,20170113,20170118,212.94,3,0,53.235
CA-2014-006623,VP-21760,FUR-FU-10001487,20140906,20140909,41.88,6,0,12.1452
CA-2015-006625,PM-18940,FUR-TA-10002855,20150119,20150123,102.438,1,0.3,-13.1706
CA-2015-006626,PM-18940,FUR-CH-10004875,20150119,20150123,199.304,4,0.3,-8.5416
CA-2016-006631,JE-15715,FUR-CH-10000847,20161225,20161230,698.352,3,0.2,52.3764
CA-2016-006632,JE-15715,FUR-TA-10001307,20161225,20161230,1747.25,5,0,629.01
CA-2014-006640,AJ-10780,FUR-TA-10003954,20141031,20141102,1421.664,8,0.4,-734.5264
US-2016-006647,MP-18175,FUR-TA-10003473,20161215,20161221,564.195,3,0.5,-304.6653
US-2017-006652,BF-11020,FUR-FU-10001095,20170908,20170911,21.184,2,0.6,-11.6512
US-2017-006654,BF-11020,FUR-CH-10003535,20170908,20170911,213.43,5,0.3,-39.637
CA-2017-006659,KM-16375,FUR-FU-10002253,20170220,20170227,68.704,2,0.2,16.3172
CA-2017-006660,KM-16375,FUR-TA-10001039,20170220,20170227,386.91,9,0.5,-185.7168
CA-2017-006664,OT-18730,FUR-TA-10001520,20171026,20171101,356.85,5,0,60.6645
CA-2017-006667,CA-12775,FUR-FU-10000719,20170512,20170514,42.85,5,0,15.426
CA-2015-006674,TW-21025,FUR-FU-10000820,20150905,20150912,67.96,4,0,12.2328
CA-2014-006679,SD-20485,FUR-FU-10003724,20141010,20141014,46.872,7,0.2,3.5154
CA-2014-006684,DE-13255,FUR-FU-10000320,20141105,20141110,20.04,6,0,8.8176
US-2015-006686,MC-18100,FUR-FU-10000965,20151217,20151222,41.552,2,0.6,-19.7372
CA-2017-006700,SW-20455,FUR-CH-10000988,20170721,20170725,225.296,2,0.2,22.5296
CA-2015-006702,SG-20470,FUR-FU-10001986,20150520,20150524,163.136,4,0.2,20.392
CA-2015-006709,GZ-14470,FUR-CH-10004287,20151114,20151119,883.84,4,0.2,99.432
CA-2015-006710,GZ-14470,FUR-CH-10001891,20151114,20151119,230.352,3,0.2,20.1558
CA-2017-006713,DB-13060,FUR-FU-10002298,20171214,20171214,266.352,6,0.6,-292.9872
CA-2017-006714,DB-13060,FUR-FU-10004091,20171214,20171214,56.328,3,0.6,-26.7558
CA-2016-006719,CK-12325,FUR-FU-10003268,20160408,20160415,159.92,4,0,31.984
CA-2016-006729,MF-17665,FUR-FU-10001889,20161104,20161109,50.496,6,0.2,8.2056
CA-2015-006731,BV-11245,FUR-CH-10002965,20150618,20150620,643.136,4,0.2,56.2744
CA-2014-006741,MM-18055,FUR-CH-10003981,20140526,20140531,359.772,2,0.3,-5.1396
US-2017-006743,PO-18850,FUR-CH-10001146,20170706,20170711,122.136,3,0.2,-13.7403
CA-2016-006751,BP-11155,FUR-CH-10003535,20160628,20160630,121.96,2,0,20.7332
CA-2017-006756,TC-21145,FUR-FU-10002445,20170915,20170919,47.4,5,0,18.96
CA-2017-006757,TC-21145,FUR-CH-10003606,20170915,20170919,512.96,4,0,143.6288
CA-2016-006762,DB-12970,FUR-CH-10001708,20160724,20160726,253.764,2,0.1,31.0156
CA-2017-006766,SJ-20215,FUR-CH-10002602,20170420,20170424,317.058,3,0.3,-18.1176
CA-2017-006768,SJ-20215,FUR-FU-10002456,20170420,20170424,14.56,5,0.6,-6.188
US-2016-006779,HF-14995,FUR-BO-10003159,20160903,20160908,344.94,3,0,31.0446
US-2016-006780,HF-14995,FUR-FU-10002364,20160903,20160908,14.76,2,0,4.2804
CA-2017-006783,JC-15775,FUR-FU-10000732,20170725,20170728,20.096,4,0.2,3.0144
CA-2017-006785,JC-15775,FUR-TA-10001771,20170725,20170728,138.588,1,0.4,-34.647
CA-2015-006788,JH-15910,FUR-FU-10003975,20150913,20150920,129.93,3,0,12.993
CA-2016-006792,BF-11170,FUR-FU-10003731,20161110,20161115,9.98,1,0,2.7944
CA-2015-006796,MC-17605,FUR-FU-10001215,20151116,20151120,34.504,2,0.6,-15.5268
CA-2015-006797,MC-18100,FUR-FU-10001473,20150825,20150825,20.104,2,0.6,-16.5858
CA-2015-006799,MC-18100,FUR-FU-10002240,20150825,20150825,7.88,5,0.6,-3.94
CA-2016-006800,LW-16825,FUR-TA-10002607,20161225,20170101,35.445,1,0.5,-24.1026
CA-2016-006804,LW-16825,FUR-CH-10004754,20161225,20170101,47.968,2,0.2,4.1972
CA-2015-006809,EB-13705,FUR-FU-10001085,20150331,20150405,22.38,3,0.6,-7.833
CA-2017-006812,PS-18760,FUR-CH-10002372,20170914,20170915,113.372,2,0.3,-29.1528
CA-2017-006814,PS-18760,FUR-FU-10001057,20170914,20170915,127.936,8,0.2,4.7976
CA-2014-006816,GH-14425,FUR-FU-10003981,20140617,20140621,6.24,3,0,2.6208
CA-2017-006820,LO-17170,FUR-FU-10004586,20171228,20180101,7.968,3,0.6,-2.3904
CA-2017-006821,LO-17170,FUR-CH-10004698,20171228,20180101,113.372,2,0.3,-3.2392
CA-2017-006822,LO-17170,FUR-FU-10001935,20171228,20180101,2.96,2,0.6,-1.406
CA-2015-006825,YS-21880,FUR-TA-10002041,20150725,20150729,358.58,2,0,39.4438
CA-2016-006834,PJ-19015,FUR-TA-10003008,20160908,20160908,146.04,1,0.2,-12.7785
CA-2017-006837,DL-13495,FUR-FU-10000087,20171015,20171020,22.72,1,0,9.3152
CA-2016-006845,AJ-10795,FUR-CH-10002073,20160912,20160917,1059.12,4,0,307.1448
CA-2014-006846,BC-11125,FUR-CH-10000155,20140706,20140712,478.48,2,0.2,47.848
CA-2014-006850,BP-11230,FUR-FU-10000409,20140420,20140425,59.92,4,0,27.5632
US-2016-006851,JO-15145,FUR-BO-10002545,20160108,20160112,1565.88,6,0,407.1288
CA-2017-006863,PS-18760,FUR-CH-10003774,20170417,20170422,218.352,3,0.2,-19.1058
